$ZQDM,$SC,$ZQDM1,$SC1,JZRQ,DWJZ,ZXFE,FEBH,ZFEBH,YFEBH,YZGM,YYGM,ZXSSDW
159628,0,399303,0,20260318,1.4324,485283200.00,6000000.00,-6000000.00,-81000000.00,729555552.00,837532852.80,300.00
159629,0,000852,1,20260318,3.3220,859252600.00,78000000.00,120000000.00,-112000000.00,2536375670.60,3307115103.00,200.00
159630,0,000903,1,20260318,1.3741,9113700.00,0.00,-2000000.00,0.00,15414701.90,12668043.00,200.00
159631,0,000903,1,20260318,1.2610,43332600.00,0.00,0.00,0.00,55162399.80,55379062.80,200.00
159632,0,NDX,12,20260317,1.9375,4772720600.00,1000000.00,5000000.00,-11000000.00,9544976641.20,9667899332.60,100.00
159633,0,000852,1,20260318,3.4031,633162600.00,-6000000.00,72000000.00,101000000.00,1970803051.20,1856715311.40,100.00
159635,0,930608,62,20260318,1.1573,118846900.00,0.00,6000000.00,6000000.00,136770442.80,134852045.50,100.00
159636,0,987008,102,20260318,0.6002,54244501200.00,-18000000.00,-284000000.00,-326000000.00,32008230204.40,34270274753.60,200.00
159637,0,399976,0,20260318,0.9188,895768000.00,-1000000.00,-18000000.00,-47000000.00,867165832.00,886201920.00,100.00
159638,0,931521,62,20260318,1.0708,1529341900.00,-13000000.00,-97000000.00,9000000.00,1860535133.60,1737750791.70,100.00
159639,0,931755,62,20260318,1.0861,251290100.00,0.00,-2000000.00,-28000000.00,286217813.00,307219110.00,200.00
159640,0,931755,62,20260318,1.0732,72845100.00,0.00,-2000000.00,-6000000.00,83452286.50,85783468.80,100.00
159641,0,931755,62,20260318,1.1373,105719100.00,0.00,0.00,-11000000.00,125065695.30,134460403.20,100.00
159642,0,931755,62,20260318,1.0771,28439900.00,0.00,-1000000.00,-3000000.00,32943248.10,34300930.90,100.00
159643,0,980015,102,20260318,0.5666,288390600.00,-4000000.00,-8000000.00,-60000000.00,169239032.60,203460110.40,100.00
159645,0,980015,102,20260318,0.6415,63540700.00,-1000000.00,0.00,-5000000.00,41047292.20,45168321.30,100.00
159647,0,930641,62,20260318,0.9633,1547461700.00,0.00,-4500000.00,-6500000.00,1497643040.50,1524436427.70,50.00
159652,0,000811,62,20260318,1.7938,2909320200.00,-18000000.00,-227000000.00,-472000000.00,6140914951.60,6627387592.00,100.00
159653,0,399378,0,20260318,1.2180,55972000.00,0.00,0.00,0.00,69013476.00,69069448.00,300.00
159655,0,A_SPX,12,20260317,1.6801,2058143000.00,1000000.00,5000000.00,16000000.00,3595053393.00,3649309541.00,100.00
159656,0,000918,62,20260318,1.1540,220238400.00,-6000000.00,-98000000.00,-20000000.00,367883590.40,279397259.20,200.00
159657,0,980015,102,20260318,0.6223,167514800.00,0.00,1000000.00,-3000000.00,104571294.40,109129472.00,100.00
159658,0,931582,62,20260318,1.5321,75894800.00,0.00,-4500000.00,-6000000.00,124611940.00,133570418.80,150.00
159659,0,NDX,12,20260317,1.8374,4272744000.00,1000000.00,5000000.00,16000000.00,8121516832.00,8202745688.00,100.00
159660,0,NDX,12,20260317,1.8646,1948151300.00,0.00,0.00,0.00,3765776462.90,3824221001.90,100.00
159661,0,000903,1,20260318,1.4177,24208200.00,0.00,0.00,0.00,34666142.40,34835599.80,150.00
159662,0,399433,0,20260318,1.0638,80613900.00,0.00,-500000.00,-1000000.00,85818506.20,86102664.50,50.00
159663,0,931866,62,20260318,1.8377,173517500.00,-1000000.00,24000000.00,63000000.00,302473902.50,201141850.00,100.00
159665,0,980017,102,20260318,1.8893,221576800.00,1000000.00,9000000.00,9000000.00,405171380.80,428767405.60,100.00
159666,0,H30171,62,20260318,1.0519,134832900.00,0.00,3000000.00,46000000.00,138029046.30,91764385.70,100.00
159667,0,931866,62,20260318,1.8564,971016900.00,1000000.00,-26000000.00,186000000.00,2035908509.80,1450711231.20,100.00
159669,0,399438,0,20260318,1.2271,136254700.00,0.00,31000000.00,25000000.00,133357704.90,124827773.40,50.00
159670,0,931139,62,20260318,0.9498,47706900.00,0.00,-2000000.00,-2000000.00,46575365.30,47420382.60,200.00
159671,0,930632,62,20260318,1.4207,1156051700.00,-12500000.00,-8000000.00,228500000.00,1812428496.90,1421936756.10,50.00
159672,0,000932,1,20260318,0.7361,105887400.00,-2000000.00,-7000000.00,-14000000.00,82407802.00,87158139.80,100.00
159673,0,000300,1,20260318,1.2759,1483528300.00,-4000000.00,8000000.00,-150000000.00,1900480450.40,2105617978.70,200.00
159675,0,399006,0,20260318,1.3677,63846600.00,1500000.00,-1500000.00,-3000000.00,89524842.00,90510296.40,150.00
159676,0,399006,0,20260318,1.4985,120564100.00,0.00,-4000000.00,-4000000.00,187468970.50,185475944.90,200.00
159677,0,000852,1,20260318,1.5192,29904000.00,0.00,3000000.00,0.00,42239280.00,46052160.00,300.00
159678,0,000905,1,20260318,1.5310,73143600.00,0.00,0.00,-8000000.00,115128026.40,126989734.00,200.00
159679,0,000852,1,20260318,1.3577,60889100.00,0.00,0.00,-2800000.00,85183850.90,89546874.60,280.00
159680,0,000852,1,20260318,1.6702,672438000.00,0.00,-24000000.00,45000000.00,1193694732.00,1084840302.00,300.00
159681,0,399673,0,20260318,1.5480,1041772300.00,-10000000.00,-24000000.00,-126000000.00,1645552431.20,1783188302.10,200.00
159682,0,399673,0,20260318,1.5301,2912307600.00,-35000000.00,16000000.00,-228000000.00,4425558012.80,4738724168.40,100.00
159685,0,000852,1,20260318,1.5433,13440000.00,0.00,0.00,2000000.00,21409920.00,17903600.00,200.00
159686,0,000903,1,20260318,1.2796,63815300.00,0.00,0.00,0.00,82576998.20,82768444.10,200.00
159687,0,GPCSP006,12,20260317,1.6269,1283128600.00,700000.00,5500000.00,115000000.00,2108087190.00,2027871249.60,10.00
159688,0,HZ5312,27,20260318,0.9343,1561778400.00,2000000.00,10000000.00,32000000.00,1435395020.00,1534367735.20,50.00
159689,0,000932,1,20260318,0.7398,86147700.00,0.00,-4000000.00,-6000000.00,66258559.50,67544264.10,200.00
159690,0,931892,62,20260318,2.1335,373163900.00,20000000.00,22000000.00,103000000.00,821723526.00,629211723.10,100.00
159691,0,930839,62,20260318,1.3910,5539301300.00,-50000000.00,-222000000.00,-670000000.00,8042776614.80,8724068326.50,100.00
159692,0,931412,62,20260318,1.2234,916455900.00,0.00,12000000.00,98000000.00,1117003036.50,1057445022.80,100.00
159695,0,399389,0,20260318,2.4012,191812000.00,1000000.00,14000000.00,31000000.00,441507196.00,388682604.00,100.00
159696,0,NDX,12,20260317,1.5879,2454824000.00,1000000.00,5000000.00,16000000.00,4037309952.00,4089907848.00,100.00
159697,0,399439,0,20260318,1.4971,2961022000.00,-95000000.00,-411000000.00,1576000000.00,5216518034.00,1976426394.00,100.00
159698,0,399365,0,20260318,1.1458,1174444300.00,-16000000.00,242000000.00,798000000.00,1118933160.00,415218062.90,50.00
159699,0,HZ5314,27,20260318,1.0200,1046664200.00,-8000000.00,-31000000.00,-85500000.00,1099217484.00,1237455470.60,50.00
159701,0,930712,62,20260318,1.1601,9705600.00,0.00,0.00,1000000.00,11404080.00,10472836.80,100.00
159703,0,H30597,62,20260318,0.8857,71581500.00,600000.00,0.00,0.00,65854980.00,65711817.00,60.00
159706,0,399330,0,20260318,0.9112,57886800.00,0.00,-2500000.00,-2500000.00,55193535.20,54529280.40,250.00
159707,0,399965,0,20260318,0.5959,1059048200.00,6000000.00,-19000000.00,31500000.00,652219161.00,660713492.60,50.00
159708,0,399324,0,20260318,0.8816,188528300.00,0.00,500000.00,-4000000.00,169977583.20,176163394.50,50.00
159709,0,399285,0,20260318,1.4819,29484000.00,0.00,-1000000.00,-1000000.00,45634548.00,45634548.00,100.00
159711,0,930931,62,20260318,1.3541,52465100.00,0.00,0.00,4000000.00,70460629.30,67318023.90,200.00
159712,0,930931,62,20260318,1.2576,108778800.00,0.00,0.00,-6000000.00,135647163.60,147835094.40,100.00
159713,0,930598,62,20260318,1.4295,758755000.00,1000000.00,-72000000.00,-131500000.00,1271055150.00,1352297345.00,50.00
159715,0,930598,62,20260318,1.3126,516530200.00,-21000000.00,-51000000.00,12000000.00,797947461.20,701801508.20,50.00
159716,0,399088,0,20260318,1.0873,51666700.00,0.00,0.00,-2000000.00,56213369.60,57799035.90,200.00
159717,0,399378,0,20260318,1.0788,15373100.00,0.00,0.00,2500000.00,16787425.20,14070298.30,250.00
159718,0,930975,62,20260318,0.8730,227832600.00,0.00,4000000.00,12000000.00,194286696.80,200292652.80,100.00
159719,0,GPCCH003,12,20260318,1.7153,35195900.00,0.00,4000000.00,-11000000.00,54499237.30,76962369.40,100.00
159720,0,H11052,62,20260318,0.8354,59812300.00,0.00,0.00,-1000000.00,51079704.20,51933704.20,100.00
159721,0,399088,0,20260318,1.0333,71431600.00,0.00,0.00,-4000000.00,73931706.00,77317390.00,200.00
159723,0,931524,62,20260318,1.0071,59025500.00,0.00,0.00,0.00,59497704.00,61386520.00,200.00
159725,0,931480,62,20260318,0.9487,100424900.00,-2000000.00,-2000000.00,-20000000.00,100478826.90,126686994.80,100.00
159726,0,HZ5360,27,20260318,1.3839,359911300.00,0.00,12000000.00,-7500000.00,475594747.10,513273586.10,50.00
159728,0,399361,0,20260318,0.9582,41910100.00,0.00,0.00,500000.00,41449088.90,43687655.50,50.00
159729,0,930625,62,20260318,0.8484,68560600.00,0.00,-1800000.00,0.00,60158313.00,61704540.00,180.00
159730,0,980028,102,20260318,1.0857,44571300.00,0.00,0.00,-3000000.00,48894716.10,53232284.70,100.00
159731,0,H11057,62,20260318,1.0252,1510375800.00,-63000000.00,-93000000.00,-252000000.00,1749282997.80,1862831220.60,100.00
159732,0,980030,102,20260318,1.1610,1755447900.00,-21000000.00,-77000000.00,-367000000.00,2147628938.80,2504488522.00,100.00
159735,0,931455,62,20260318,0.7941,1022561300.00,-3000000.00,-10000000.00,-68000000.00,815723427.00,928067666.30,100.00
159736,0,930653,62,20260318,0.6645,7922394400.00,-2000000.00,-12000000.00,-12000000.00,5228765909.60,5379519403.20,200.00
159738,0,931470,62,20260318,1.9621,166992600.00,-2000000.00,-4000000.00,-16000000.00,335487481.20,357750533.00,200.00
159739,0,930851,62,20260318,1.6946,271780600.00,-7200000.00,800000.00,-8800000.00,469338399.20,488490824.60,80.00
159740,0,HZ5017,27,20260318,0.6508,30125120400.00,0.00,65000000.00,1026000000.00,19328657417.20,19641906270.00,100.00
159741,0,HZ5017,27,20260318,0.6502,1755796700.00,0.00,2000000.00,305000000.00,1127691278.10,980738569.20,100.00
159742,0,HZ5017,27,20260318,0.6665,7602928200.00,0.00,4000000.00,498000000.00,5007693683.80,4916610314.40,100.00
159743,0,931393,62,20260318,1.3339,107941100.00,0.00,1000000.00,1000000.00,151963303.10,142231663.00,100.00
159745,0,931009,62,20260318,0.6880,2968688200.00,-55000000.00,-265000000.00,-110000000.00,2305619686.60,2238206321.40,100.00
159747,0,931574,62,20260318,1.2875,404712200.00,0.00,0.00,0.00,510342084.20,530982406.40,100.00
159748,0,931409,62,20260318,0.7412,745692100.00,2000000.00,2000000.00,-20000000.00,545870001.40,595708453.80,200.00
159750,0,931574,62,20260318,0.9447,1803618200.00,3000000.00,6000000.00,56000000.00,1666392071.40,1686451563.00,100.00
159751,0,931573,62,20260318,0.9640,1286629600.00,0.00,-3000000.00,-28000000.00,1226437749.60,1309371081.60,100.00
159752,0,000941,62,20260318,0.7440,559958900.00,-9000000.00,23000000.00,3000000.00,411847476.30,398782572.40,100.00
159755,0,980032,102,20260318,1.0903,10472646700.00,-137000000.00,-64000000.00,-1229000000.00,11832654244.10,12813303136.50,100.00
159757,0,980032,102,20260318,0.9038,265931800.00,-3000000.00,-16000000.00,-52000000.00,262760437.60,289000006.20,100.00
159758,0,931468,62,20260318,1.0924,1396290700.00,-6000000.00,4000000.00,28000000.00,1527342897.90,1517434386.30,200.00
159760,0,980016,102,20260318,0.5822,148360200.00,0.00,0.00,2000000.00,87235797.60,87230679.20,200.00
159761,0,H30597,62,20260318,0.7767,206734100.00,0.00,-1000000.00,1000000.00,167225950.50,165410216.40,100.00
159763,0,H30597,62,20260318,0.7112,105707700.00,0.00,0.00,0.00,78012282.60,77906574.90,100.00
159766,0,930633,62,20260318,0.7212,8866140900.00,6500000.00,278000000.00,-1734500000.00,6217814011.60,8194295415.70,50.00
159767,0,980032,102,20260318,0.8874,271873600.00,3000000.00,-12000000.00,-45000000.00,259744344.00,282334377.60,100.00
159768,0,000948,62,20260318,0.5340,686950300.00,14500000.00,2000000.00,-48500000.00,370558112.30,422883922.50,50.00
159770,0,H30590,62,20260318,1.0289,8695087700.00,-13500000.00,-55500000.00,-781500000.00,9354378251.30,10547442110.10,150.00
159773,0,399276,0,20260318,1.2550,155503100.00,0.00,-1600000.00,-7200000.00,200463555.60,207446452.50,80.00
159775,0,980032,102,20260318,0.9081,163648900.00,1000000.00,-9000000.00,-27000000.00,161426721.50,173681147.90,100.00
159776,0,930975,62,20260318,1.1706,92968700.00,0.00,0.00,-8000000.00,107657754.60,125907968.90,100.00
159777,0,399276,0,20260318,1.1830,37280500.00,0.00,-1000000.00,-1000000.00,46281124.50,45936600.00,100.00
159778,0,931495,62,20260318,1.1574,49255300.00,0.00,0.00,-12000000.00,58318275.20,71791211.60,75.00
159779,0,931494,62,20260318,1.1537,158869300.00,0.00,-2000000.00,-20000000.00,189343166.10,214464290.70,100.00
159780,0,931643,62,20260318,0.9317,3352048500.00,-32000000.00,-8000000.00,-164000000.00,3145005396.00,3298053493.00,200.00
159781,0,931643,62,20260318,0.9336,11959860500.00,-117000000.00,-168000000.00,-411000000.00,11363805288.50,11628608870.00,300.00
159782,0,931643,62,20260318,0.9345,759190200.00,-6000000.00,-9000000.00,-36000000.00,719026027.20,748273978.20,300.00
159783,0,931643,62,20260318,0.9368,5202259400.00,-23400000.00,-85800000.00,-41600000.00,4976063895.40,4950203273.60,260.00
159786,0,930821,62,20260318,1.1139,136701100.00,0.00,-2000000.00,-8000000.00,159506265.00,169010884.80,100.00
159787,0,931009,62,20260318,0.7571,107021600.00,0.00,-500000.00,-500000.00,84404456.00,86124801.60,50.00
159788,0,930957,62,20260318,1.3013,112424900.00,0.00,-2000000.00,8000000.00,146578296.90,139198391.70,200.00
159790,0,000977,62,20260318,0.8316,1929528400.00,0.00,-44000000.00,-84000000.00,1675525611.60,1614849776.80,100.00
159791,0,931463,62,20260318,1.1041,27083300.00,0.00,0.00,0.00,30089546.30,30197879.50,200.00
159792,0,931637,62,20260318,0.7592,96215855200.00,-197000000.00,-1447000000.00,-5911000000.00,72954152834.40,81395103594.40,100.00
159793,0,931481,62,20260318,0.9825,33758900.00,0.00,-1000000.00,-3000000.00,34654623.30,39074710.70,100.00
159795,0,930721,62,20260318,1.0583,41169400.00,-5000000.00,10000000.00,10000000.00,33725290.80,35314930.20,100.00
159796,0,931719,62,20260318,0.9964,7577467500.00,6000000.00,-461000000.00,-1537000000.00,8287659992.50,8950407085.00,100.00
159797,0,H30217,62,20260318,0.7718,420989200.00,-4000000.00,-8000000.00,-6000000.00,332037640.80,333051576.00,200.00
159798,0,931139,62,20260318,0.9327,120245300.00,0.00,-1000000.00,-7000000.00,111303185.40,119228846.10,100.00
159800,0,000906,1,20260318,1.4318,26736800.00,0.00,0.00,0.00,38875307.20,39062464.80,400.00
159801,0,980017,102,20260318,0.9012,4742120100.00,-30000000.00,60000000.00,3000000.00,4260729291.00,4573250896.50,300.00
159804,0,399291,0,20260318,1.5651,46899600.00,0.00,0.00,1000000.00,75226958.40,73944255.60,100.00
159805,0,399971,0,20260318,1.4643,373952400.00,-6000000.00,-64500000.00,-303000000.00,660747766.80,1104786316.80,50.00
159806,0,399976,0,20260318,0.8081,1075089400.00,-4000000.00,-51000000.00,-39000000.00,939158559.60,920237844.40,100.00
159807,0,931380,62,20260318,0.7430,1068051400.00,21000000.00,12000000.00,-20000000.00,795206704.20,825831012.60,100.00
159808,0,399006,0,20260318,1.2851,57484700.00,0.00,0.00,-2000000.00,73867839.50,75426599.60,200.00
159810,0,399006,0,20260318,1.3437,60475400.00,0.00,-2000000.00,-1000000.00,83904462.20,81516380.40,100.00
159811,0,931406,62,20260318,2.4095,56343300.00,-2400000.00,-5600000.00,-800000.00,149902786.00,136001054.00,80.00
159813,0,980017,102,20260318,1.1650,5291862400.00,11000000.00,134000000.00,198000000.00,6065646182.40,6336764825.60,100.00
159814,0,399293,0,20260318,0.6727,592246500.00,-10000000.00,-24000000.00,-50000000.00,414733894.50,427736169.00,200.00
512600,1,000932,1,20260318,0.6657,1506256100.00,-11700000.00,-33800000.00,-7800000.00,1017977082.10,996248913.80,130.00
512620,1,000949,62,20260318,1.0766,1052666000.00,5000000.00,193000000.00,449000000.00,948211598.00,618153984.00,100.00
512630,1,931594,62,20260318,1.4859,1223426000.00,-54000000.00,-12000000.00,115000000.00,1942089672.00,1703650762.00,100.00
512640,1,000934,1,20260318,2.4013,22240900.00,0.00,0.00,-1000000.00,53111269.20,56405664.30,50.00
512650,1,931141,62,20260318,1.3231,32941600.00,0.00,-2000000.00,-2000000.00,46926568.80,47765167.20,200.00
512660,1,399967,0,20260318,1.4004,7577080000.00,-119000000.00,-243000000.00,523000000.00,11644099120.00,10588174080.00,100.00
512670,1,399973,0,20260318,0.9427,3029652600.00,-39000000.00,117000000.00,309000000.00,2918477905.20,2769624346.80,100.00
512680,1,399967,0,20260318,1.4347,3974530100.00,-4000000.00,-1600000.00,207200000.00,6059622272.40,5786619033.60,80.00
512690,1,399987,0,20260318,0.5123,35525950200.00,-174600000.00,-122400000.00,1053000000.00,18038065201.20,18236190655.80,180.00
512700,1,399986,0,20260318,1.5197,771581000.00,-1000000.00,-3500000.00,10000000.00,1156420852.00,1159887863.00,50.00
512710,1,931066,62,20260318,0.8026,13146658400.00,-21000000.00,442000000.00,1191000000.00,10964120199.20,10365555832.80,100.00
512720,1,930651,62,20260318,1.2694,654453400.00,-24000000.00,-39000000.00,-127000000.00,895941792.80,1025266860.80,100.00
512730,1,399986,0,20260318,1.6419,77583900.00,0.00,-1000000.00,-5500000.00,126598662.90,132352652.70,50.00
512750,1,000925,62,20260318,1.4740,51054900.00,0.00,0.00,0.00,75050703.00,74642263.80,90.00
512760,1,990001,62,20260318,1.7178,5681122800.00,-51600000.00,4800000.00,94800000.00,9814362121.20,10178280141.60,120.00
512770,1,000171,62,20260318,2.1292,111767800.00,0.00,0.00,0.00,238847788.60,240412537.80,150.00
512800,1,399986,0,20260318,0.8014,15515079900.00,259800000.00,641400000.00,271200000.00,11690712401.40,11844494682.30,60.00
512810,1,399967,0,20260318,0.8117,999583500.00,2000000.00,30000000.00,102000000.00,835780977.00,780897645.00,200.00
512820,1,399986,0,20260318,1.4048,577901900.00,-300000.00,-12600000.00,-25500000.00,814892622.00,822436789.70,30.00
512870,1,931033,62,20260318,1.4833,25410600.00,0.00,0.00,0.00,38929039.20,39157734.60,100.00
512880,1,399975,0,20260318,1.1138,49402291500.00,377000000.00,-85000000.00,1045000000.00,55574228354.50,56674745638.00,100.00
512890,1,H30269,62,20260318,1.2045,26090110800.00,51000000.00,372000000.00,457000000.00,30758860516.80,30042005857.60,100.00
512900,1,399975,0,20260318,1.1012,6314406000.00,1500000.00,26500000.00,125500000.00,6998439378.00,7172942054.00,50.00
512910,1,000903,1,20260318,1.3028,161128800.00,0.00,0.00,-3000000.00,211884372.00,216485887.20,150.00
512930,1,930713,62,20260318,2.2087,1550130300.00,-45000000.00,-27000000.00,-11000000.00,3498075005.40,3554693693.10,100.00
512940,1,931892,62,20260318,0.9171,350705000.00,55000000.00,60000000.00,-49000000.00,291867820.00,411696150.00,100.00
512950,1,000860,1,20260318,1.5610,4055551000.00,-1000000.00,-2000000.00,6000000.00,6508311804.00,6353745519.00,100.00
512960,1,000860,1,20260318,1.5083,4000057300.00,0.00,1800000.00,1800000.00,6197298815.00,6065356324.10,60.00
512970,1,931000,62,20260318,1.4941,10987600.00,-1000000.00,0.00,-16000000.00,16591276.00,40724288.40,100.00
512980,1,399971,0,20260318,1.0502,6313424400.00,-96000000.00,-579000000.00,-3174000000.00,7450710776.40,11138236245.60,150.00
512990,1,716567,62,20260318,2.0009,109015400.00,0.00,0.00,0.00,221628308.20,221410277.40,200.00
513000,1,N225,12,20260318,1.8659,948411400.00,500000.00,2500000.00,8000000.00,1857769989.60,1939128306.80,50.00
513010,1,HZ5017,27,20260318,0.6776,45820307000.00,140000000.00,171000000.00,2592000000.00,30585035690.00,30432728128.00,100.00
513020,1,931573CNY00,62,20260318,1.0393,4455145400.00,66000000.00,114000000.00,109000000.00,4436650598.80,4650375578.00,100.00
513030,1,GDAXI,12,20260317,1.7335,974779000.00,500000.00,2500000.00,8000000.00,1773436896.00,1914222420.00,50.00
513040,1,931637,62,20260318,1.2397,7413341300.00,-17500000.00,-21500000.00,-247000000.00,9085376068.60,9966104031.30,50.00
513050,1,H30533,62,20260317,1.3025,32377432700.00,0.00,8000000.00,729000000.00,41756568183.00,42313954519.90,100.00
513060,1,HZ5313,27,20260318,0.5838,10910393300.00,0.00,190000000.00,520000000.00,6217828114.00,6504386205.80,250.00
513070,1,931455,62,20260318,1.3081,1637760800.00,9000000.00,-5000000.00,-81000000.00,2138874561.60,2409702641.60,100.00
513080,1,FCHI,12,20260317,1.6707,604416000.00,500000.00,2500000.00,8000000.00,1081041136.00,1182692928.00,50.00
513090,1,930709,62,20260318,1.8497,12753988000.00,0.00,-25000000.00,-373500000.00,23692243752.00,26661928128.00,50.00
513100,1,NDX,12,20260317,1.7078,9466110600.00,0.00,0.00,0.00,16963270195.20,17256719623.80,100.00
513110,1,NDX,12,20260317,1.9629,2091435000.00,1000000.00,5000000.00,16000000.00,4239635920.00,4265018925.00,100.00
513120,1,931787,62,20260318,1.2136,20776135400.00,0.00,89000000.00,829000000.00,24700439667.60,25432597635.00,50.00
513130,1,HZ5017,27,20260318,0.6492,79783347000.00,11000000.00,-69000000.00,7284000000.00,51105502080.00,48719561184.00,100.00
513140,1,H30106,62,20260318,1.6203,98368000.00,0.00,-500000.00,-3000000.00,158979744.00,168473616.00,50.00
513150,1,931573,62,20260318,1.0552,105059800.00,-4000000.00,-7000000.00,6000000.00,116430132.20,107777062.40,50.00
513160,1,HZ5368,27,20260318,1.0611,5422189300.00,0.00,-273000000.00,-702000000.00,5985643954.30,6901961341.10,100.00
513170,1,HZ5486,27,20260318,1.5833,241573000.00,0.00,-2000000.00,19000000.00,382653183.00,358342530.00,100.00
513180,1,HZ5017,27,20260318,0.6611,80783759500.00,174000000.00,174000000.00,4301000000.00,52718782713.00,52543655776.50,100.00
513190,1,H11146,62,20260318,1.7380,1268936000.00,0.00,-12000000.00,-81000000.00,2172467456.00,2431234736.00,100.00
513200,1,930965,62,20260318,1.0444,1433282100.00,7000000.00,10000000.00,-38000000.00,1468827127.20,1639008259.40,100.00
513210,1,HSI,27,20260318,1.5661,41942000.00,0.00,0.00,3000000.00,65219810.00,62307200.00,100.00
513220,1,930796,62,20260317,1.1124,609109400.00,1000000.00,-24000000.00,66000000.00,697686558.80,621317153.60,100.00
513230,1,931455,62,20260318,1.0341,421422700.00,32000000.00,105000000.00,75000000.00,325282535.60,382797083.50,100.00
513260,1,HZ5017,27,20260318,1.2643,5677243000.00,10000000.00,50000000.00,149000000.00,7045308236.00,7396789134.00,100.00
513280,1,HZ5366,27,20260318,1.0876,421114500.00,0.00,3000000.00,-1000000.00,449054973.00,489230705.50,100.00
513290,1,NBI,12,20260317,1.4504,1032072100.00,-1000000.00,-1000000.00,-3000000.00,1529979780.10,1574344664.10,50.00
513300,1,NDX,12,20260317,2.1283,5142671000.00,750000.00,3750000.00,12000000.00,11326181884.00,11420873646.00,75.00
513310,1,931790,62,20260318,3.3671,1777427000.00,10000000.00,50000000.00,140000000.00,6973622799.00,6305731377.00,100.00
513320,1,HZ5330,27,20260318,1.2025,110010600.00,0.00,1000000.00,-4000000.00,129613603.40,143425334.80,100.00
513330,1,HZ5312,27,20260318,0.4620,79069480000.00,0.00,-4000000.00,2780000000.00,35899359920.00,36771529360.00,200.00
513350,1,SPSIOPTR,12,20260317,1.2176,754746000.00,1000000.00,5000000.00,111000000.00,928185548.00,748032852.00,100.00
513360,1,931456,62,20260317,0.5175,590713900.00,1500000.00,7500000.00,24000000.00,310853008.70,311692645.00,150.00
513380,1,HZ5017,27,20260318,0.5982,21505784900.00,0.00,-16000000.00,389000000.00,12697853091.00,13134640207.80,100.00
513390,1,NDX,12,20260317,1.9135,1790379100.00,0.00,0.00,0.00,3550321755.30,3596871611.90,100.00
513400,1,DJIA,12,20260317,1.1759,2050062000.00,1000000.00,5000000.00,16000000.00,2490885516.00,2634110290.00,100.00
513500,1,A_SPX,12,20260317,2.1879,9810638600.00,0.00,0.00,0.00,22692007081.80,23398373061.00,100.00
513520,1,N225,12,20260318,1.8625,1022887200.00,500000.00,2500000.00,8000000.00,2015264720.00,2136337556.00,50.00
513530,1,930914,62,20260318,1.6917,1996938700.00,-1000000.00,4000000.00,-101000000.00,3389988728.70,3589573115.70,50.00
513550,1,930931,62,20260318,1.1397,2594992000.00,85000000.00,140000000.00,70000000.00,2774140960.00,2949190656.00,100.00
513560,1,931573,62,20260318,1.2349,661386000.00,0.00,-11000000.00,-91000000.00,816948990.00,957034992.00,100.00
513580,1,HZ5017,27,20260318,0.6547,7477118000.00,5000000.00,25000000.00,80000000.00,4836424582.00,5385101904.00,100.00
513590,1,931455,62,20260318,0.9144,170718900.00,-3900000.00,-12300000.00,-25800000.00,166547199.00,191409408.60,30.00
513600,1,HSI,27,20260318,2.9016,747829500.00,5000000.00,7000000.00,-47000000.00,2133588960.00,2357464297.00,100.00
513630,1,SPAHLVCP,12,20260318,1.6921,9464359000.00,0.00,57000000.00,-110000000.00,15936066146.00,16640235942.00,100.00
513650,1,A_SPX,12,20260317,1.6688,2792734000.00,2000000.00,10000000.00,32000000.00,4867001766.00,4949996062.00,100.00
513660,1,HSI,27,20260318,3.1270,1452000100.00,45000000.00,36000000.00,-8000000.00,4396680310.50,4673460320.10,100.00
159923,0,000903,1,20260318,2.1795,9285800.00,0.00,0.00,-1000000.00,20447331.60,22711046.40,100.00
159925,0,000300,1,20260318,4.6943,550220800.00,-5400000.00,9900000.00,-12600000.00,2560039950.40,2672835979.20,90.00
159928,0,000932,1,20260318,0.7813,27526629000.00,28000000.00,-792000000.00,-1266000000.00,21975256104.00,22199116959.00,200.00
159929,0,000933,1,20260318,1.3308,1834704200.00,4500000.00,-10500000.00,4500000.00,2454121586.00,2479926691.00,150.00
159930,0,000928,1,20260318,1.7507,1127398100.00,0.00,206500000.00,515500000.00,1664983764.80,1031660196.60,50.00
159931,0,000934,1,20260318,1.9035,24328500.00,0.00,-500000.00,-500000.00,46876208.00,47670720.00,50.00
159933,0,000914,1,20260318,2.9360,39878900.00,0.00,-500000.00,-500000.00,117462220.10,119077376.10,50.00
159935,0,000905,1,20260318,2.5413,24572900.00,0.00,-1000000.00,-1000000.00,67307872.80,67410164.40,100.00
159936,0,000989,1,20260318,2.1224,154156000.00,0.00,0.00,-2000000.00,331589556.00,345729384.00,200.00
159938,0,000991,1,20260318,0.6447,7934567200.00,-7500000.00,-50000000.00,-55000000.00,5150045844.00,5249145650.40,250.00
159939,0,000993,1,20260318,0.9170,1133656100.00,0.00,-12000000.00,-116000000.00,1066605829.10,1185923638.90,400.00
159940,0,000992,1,20260318,1.2328,469059900.00,0.00,0.00,-21000000.00,574129317.60,610124575.50,100.00
159941,0,NDX,12,20260317,1.2827,22398010100.00,1300000.00,6500000.00,20800000.00,29892665983.50,30253988055.20,130.00
159943,0,399001,0,20260318,1.5459,137229900.00,3000000.00,0.00,-3000000.00,215588172.90,218337954.30,300.00
